league,season,team,player,nation,pos,age,born,MP,Starts,Min,90s,npGoals,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CornerKicks,InSwingCK,OutSwingCK,StraightCK,PassesOffside,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fouls,FoulsDrawn,Offside,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%
ENG-Premier League,2223,Southampton,James Bree,ENG,DF,24.0,1997.0,5,4,367,4.1,0,0,1,1,100.0,0.25,0.25,0.0,0.0,25.3,0,0,0,0.0,0.0,0.03,0.0,0.0,133,178,74.7,1971,741,75,92,81.5,43,56,76.8,8,16,50.0,0.0,0.2,0.2,-0.2,4.0,5.0,5.0,4.0,5.0,150,28,2,0,1,13,26,0,0,0,0,0,4,6,1.47,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,3,4,1,0,3,4,75.0,1,3,1,2,6.0,11.0,11.0,0.0,213,18,71,67,75,2,213,3,2,66.7,1,33.3,93,352,131,4,4,0,3,2,111,12,1,0,0,1,0,0,0,0,0,17,9,4,69.2
ENG-Premier League,2223,Southampton,James Ward-Prowse,ENG,MF,27.0,1994.0,38,38,3371,37.5,7,9,40,16,40.0,1.07,0.43,0.18,0.44,27.1,17,2,4,5.7,2.5,0.06,3.3,4.5,1716,2176,78.9,28997,8717,834,922,90.5,687,809,84.9,153,342,44.7,4.0,6.2,5.3,-2.2,74.0,177.0,31.0,16.0,189.0,1840,329,148,2,14,241,8,145,62,63,0,7,36,127,3.39,62,59,1,3,1,1,9,0.24,3,3,1,2,0,0,65,37,31,27,7,21,61,34.4,40,30,10,20,55.0,120.0,48.0,0.0,2484,97,447,1380,667,28,2480,20,7,35.0,12,60.0,1172,4364,2014,19,27,1,26,22,1462,58,6,0,0,34,19,0,0,0,1,222,44,52,45.8
ENG-Premier League,2223,Southampton,Jan Bednarek,POL,DF,26.0,1996.0,20,20,1672,18.6,0,0,8,0,0.0,0.43,0.0,0.0,,14.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,753,902,83.5,13941,5608,293,337,86.9,380,417,91.1,72,124,58.1,0.0,0.1,0.2,-0.1,3.0,33.0,1.0,0.0,45.0,849,52,35,0,3,1,12,0,0,0,0,1,8,7,0.38,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0,27,21,20,7,0,12,16,75.0,4,38,27,11,49.0,76.0,87.0,0.0,1127,205,635,460,37,14,1127,2,1,50.0,1,50.0,579,2671,1580,8,1,0,2,1,605,2,5,0,0,15,7,0,0,0,1,98,40,16,71.4
ENG-Premier League,2223,Southampton,Joe Aribo,NGA,"MF,FW",26.0,1996.0,21,13,1224,13.6,2,2,14,8,57.1,1.03,0.59,0.14,0.25,10.9,0,0,0,1.5,1.5,0.11,0.5,0.5,280,385,72.7,3591,907,187,240,77.9,66,87,75.9,9,12,75.0,0.0,0.8,0.5,-0.8,9.0,20.0,9.0,0.0,39.0,376,9,0,0,0,8,2,0,0,0,0,0,16,27,1.99,23,0,1,1,1,1,2,0.15,1,0,1,0,0,0,31,20,15,12,4,11,20,55.0,9,14,1,13,10.0,41.0,11.0,0.0,566,14,87,269,222,46,566,39,17,43.6,21,53.8,294,1294,615,19,10,7,35,22,354,64,2,0,0,10,13,0,0,0,0,76,30,43,41.1
ENG-Premier League,2223,Southampton,Juan Larios,ESP,DF,18.0,2004.0,5,2,152,1.7,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,63,82,76.8,881,326,40,46,87.0,21,27,77.8,2,4,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,59,23,0,0,0,4,23,0,0,0,0,0,2,1,0.59,1,0,0,0,0,0,1,0.59,1,0,0,0,0,0,7,6,6,1,0,5,5,100.0,0,2,0,2,3.0,10.0,4.0,0.0,106,10,32,55,20,2,106,4,3,75.0,1,25.0,38,338,201,10,2,1,3,2,47,1,0,0,0,1,0,0,0,0,0,9,2,5,28.6
ENG-Premier League,2223,Southampton,Kamaldeen Sulemana,GHA,"FW,MF",20.0,2002.0,18,10,966,10.7,2,2,24,7,29.2,2.24,0.65,0.08,0.29,18.8,0,0,0,1.7,1.7,0.07,0.3,0.3,189,265,71.3,2901,617,103,128,80.5,59,75,78.7,16,31,51.6,1.0,1.3,1.0,-0.3,14.0,11.0,10.0,1.0,36.0,257,6,0,1,1,18,1,1,0,0,0,2,12,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,15,9,4,7,4,4,14,28.6,10,16,0,16,6.0,21.0,6.0,0.0,431,7,47,175,222,44,431,68,36,52.9,31,45.6,277,2315,973,32,27,18,35,16,294,80,1,0,0,9,12,2,0,0,0,39,5,14,26.3
ENG-Premier League,2223,Southampton,Kami Doyle,ENG,MF,16.0,2005.0,1,0,7,0.1,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,5,5,100.0,74,0,3,3,100.0,2,2,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,6,0,2,3,1,0,6,1,0,0.0,1,100.0,4,12,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
ENG-Premier League,2223,Southampton,Kyle Walker-Peters,ENG,DF,25.0,1997.0,31,30,2650,29.4,1,1,13,5,38.5,0.44,0.17,0.08,0.2,18.1,0,0,0,1.0,1.0,0.08,0.0,0.0,1019,1324,77.0,14866,5809,607,673,90.2,332,440,75.5,48,111,43.2,0.0,1.4,2.5,-1.4,15.0,71.0,28.0,9.0,97.0,1046,274,16,1,1,50,255,3,0,0,0,4,51,53,1.8,33,4,8,3,4,1,3,0.1,1,1,0,0,0,1,61,32,34,24,3,22,42,52.4,20,47,8,39,27.0,88.0,52.0,0.0,1692,90,469,731,520,50,1692,103,49,47.6,39,37.9,877,5862,3236,102,76,19,39,43,917,114,4,0,0,25,41,1,0,1,0,156,16,28,36.4
ENG-Premier League,2223,Southampton,Lyanco,BRA,DF,25.0,1997.0,21,11,1180,13.1,1,1,12,4,33.3,0.92,0.31,0.08,0.25,19.1,0,0,0,0.6,0.6,0.05,0.4,0.4,400,558,71.7,7719,2787,137,163,84.0,208,263,79.1,44,110,40.0,1.0,0.5,0.1,0.5,4.0,31.0,3.0,1.0,35.0,494,63,15,3,6,7,48,0,0,0,0,1,7,9,0.69,6,1,1,1,0,0,0,0.0,0,0,0,0,0,0,24,16,15,9,0,12,18,66.7,6,30,25,5,20.0,44.0,65.0,2.0,720,123,368,297,64,12,720,11,8,72.7,2,18.2,368,1892,1034,13,8,1,11,4,353,4,4,0,0,16,10,1,0,0,0,83,25,19,56.8
ENG-Premier League,2223,Southampton,Mislav Oršić,CRO,MF,29.0,1992.0,1,0,7,0.1,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2,3,66.7,16,0,2,2,100.0,0,0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0.0,1.0,0.0,0.0,4,0,2,0,2,0,4,0,0,,0,,2,10,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,
ENG-Premier League,2223,Southampton,Mohamed Elyounoussi,NOR,"MF,FW",27.0,1994.0,33,27,2168,24.1,1,1,36,10,27.8,1.49,0.42,0.03,0.1,15.8,0,0,0,3.5,3.5,0.1,-2.5,-2.5,426,633,67.3,5950,1637,272,348,78.2,108,167,64.7,28,56,50.0,1.0,2.1,1.7,-1.1,18.0,32.0,19.0,6.0,50.0,610,21,2,7,1,34,16,1,1,0,0,2,22,41,1.7,34,0,1,2,3,1,4,0.17,4,0,0,0,0,0,46,28,22,20,4,19,43,44.2,24,40,3,37,27.0,73.0,37.0,0.0,952,60,204,399,362,54,952,47,24,51.1,20,42.6,484,3141,1463,56,41,12,38,38,533,98,4,0,0,41,18,3,0,0,0,132,37,44,45.7
ENG-Premier League,2223,Southampton,Mohammed Salisu,GHA,DF,23.0,1999.0,22,21,1973,21.9,0,0,19,4,21.1,0.87,0.18,0.0,0.0,12.2,0,0,0,1.5,1.5,0.08,-1.5,-1.5,879,1196,73.5,16118,7370,360,412,87.4,426,538,79.2,86,209,41.1,1.0,0.6,0.5,0.4,7.0,80.0,7.0,4.0,82.0,1075,115,25,1,10,13,87,0,0,0,0,6,12,25,1.14,16,5,1,3,0,0,3,0.14,1,1,0,1,0,0,51,29,33,16,2,24,34,70.6,10,56,25,31,31.0,82.0,122.0,1.0,1504,220,755,635,124,25,1504,10,7,70.0,3,30.0,725,3391,1556,5,11,0,5,9,757,4,5,0,0,26,3,1,0,0,1,158,55,26,67.9
ENG-Premier League,2223,Southampton,Moussa Djenepo,MLI,"DF,FW",24.0,1998.0,16,7,710,7.9,0,0,3,2,66.7,0.38,0.25,0.0,0.0,13.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,179,244,73.4,2605,772,104,119,87.4,60,83,72.3,8,20,40.0,2.0,0.5,0.4,1.5,9.0,13.0,5.0,3.0,19.0,216,27,3,0,2,12,24,0,0,0,0,1,11,17,2.15,12,0,2,1,2,0,4,0.51,2,0,2,0,0,0,19,11,13,5,1,11,26,42.3,15,19,2,17,11.0,30.0,7.0,0.0,358,16,103,158,102,16,358,42,19,45.2,17,40.5,197,1423,726,27,11,6,15,7,182,39,1,0,0,11,19,1,0,0,0,56,3,10,23.1
ENG-Premier League,2223,Southampton,Nathan Redmond,ENG,DF,28.0,1994.0,1,0,1,0.0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
ENG-Premier League,2223,Southampton,Oriol Romeu,ESP,MF,30.0,1991.0,1,1,74,0.8,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,28,30,93.3,453,79,10,11,90.9,15,16,93.8,2,2,100.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,4.0,30,0,0,0,0,1,0,0,0,0,0,0,0,3,3.65,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,1,0,1,1.0,2.0,1.0,0.0,37,2,5,19,14,1,37,1,1,100.0,0,0.0,18,128,66,2,1,0,1,0,20,0,0,0,0,1,2,0,0,0,0,8,2,0,100.0
ENG-Premier League,2223,Southampton,Paul Onuachu,NGA,FW,28.0,1994.0,11,4,407,4.5,0,0,11,5,45.5,2.43,1.11,0.0,0.0,14.2,0,0,0,1.3,1.3,0.12,-1.3,-1.3,55,91,60.4,757,157,35,51,68.6,10,20,50.0,5,7,71.4,0.0,0.1,0.1,-0.1,4.0,4.0,2.0,0.0,7.0,90,1,1,0,2,0,0,0,0,0,0,0,4,7,1.55,5,0,0,1,1,0,0,0.0,0,0,0,0,0,0,3,2,1,1,1,1,3,33.3,2,4,1,3,0.0,3.0,4.0,0.0,153,5,17,66,73,25,153,14,9,64.3,4,28.6,72,274,78,1,1,0,22,9,115,22,0,0,0,14,6,6,0,0,0,14,37,30,55.2
ENG-Premier League,2223,Southampton,Romain Perraud,FRA,DF,24.0,1997.0,29,22,1835,20.4,2,2,30,6,20.0,1.47,0.29,0.07,0.33,22.3,0,0,0,1.3,1.3,0.04,0.7,0.7,623,885,70.4,8776,3419,377,443,85.1,200,270,74.1,26,91,28.6,2.0,1.9,1.9,0.1,15.0,47.0,15.0,8.0,62.0,729,151,7,1,0,77,143,1,0,0,0,5,41,38,1.86,23,1,4,8,1,1,5,0.25,3,0,1,0,1,0,54,33,23,23,8,28,52,53.8,24,24,6,18,20.0,74.0,42.0,0.0,1153,54,360,406,395,39,1153,38,10,26.3,25,65.8,609,2999,1388,33,35,5,27,14,626,122,4,0,0,31,15,3,0,0,1,97,14,23,37.8
ENG-Premier League,2223,Southampton,Roméo Lavia,BEL,MF,18.0,2004.0,29,26,2221,24.7,1,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03,0.6,0.6,859,997,86.2,14815,3986,386,425,90.8,389,426,91.3,68,93,73.1,0.0,0.6,0.6,-0.6,16.0,101.0,9.0,0.0,102.0,985,10,5,5,9,3,1,4,0,0,2,2,22,41,1.66,31,2,3,1,3,1,3,0.12,1,0,0,0,1,1,60,35,27,29,4,21,53,39.6,32,47,11,36,33.0,93.0,23.0,1.0,1288,58,298,828,177,1,1288,50,28,56.0,13,26.0,804,4275,1903,22,21,0,24,31,794,14,9,0,0,28,48,0,1,0,0,187,7,10,41.2
ENG-Premier League,2223,Southampton,Samuel Amo-Ameyaw,ENG,MF,16.0,2006.0,1,0,4,0.0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,5,6,83.3,74,11,0,1,0.0,3,3,100.0,0,0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,22.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,8,0,1,5,3,0,8,4,3,75.0,1,25.0,4,70,64,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
ENG-Premier League,2223,Southampton,Samuel Edozie,ENG,"FW,MF",19.0,2003.0,17,5,567,6.3,0,0,8,3,37.5,1.27,0.48,0.0,0.0,16.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,111,164,67.7,1348,354,75,93,80.6,22,34,64.7,5,10,50.0,0.0,0.4,0.4,-0.4,8.0,6.0,6.0,1.0,13.0,163,0,0,1,0,11,0,0,0,0,0,1,12,20,3.18,13,0,3,0,4,0,0,0.0,0,0,0,0,0,0,17,10,6,10,1,3,8,37.5,5,7,0,7,6.0,23.0,6.0,0.0,278,4,48,86,148,32,278,37,12,32.4,16,43.2,183,1551,741,26,21,13,24,12,188,39,0,0,0,1,22,1,1,0,0,30,6,12,33.3
ENG-Premier League,2223,Southampton,Sekou Mara,FRA,"FW,MF",20.0,2002.0,22,4,555,6.2,1,1,17,4,23.5,2.76,0.65,0.06,0.25,16.2,0,0,0,1.0,1.0,0.06,0.0,0.0,68,107,63.6,876,162,44,59,74.6,14,18,77.8,4,7,57.1,2.0,0.8,0.3,1.2,6.0,6.0,2.0,0.0,7.0,102,2,0,1,0,1,0,0,0,0,0,3,4,12,1.95,8,0,3,0,0,1,3,0.49,2,0,1,0,0,0,14,10,5,8,1,3,9,33.3,6,11,0,11,1.0,15.0,5.0,0.0,221,5,27,99,103,26,221,29,13,44.8,16,55.2,129,727,288,7,9,2,28,18,151,27,1,0,0,20,6,3,0,0,0,25,25,40,38.5
ENG-Premier League,2223,Southampton,Stuart Armstrong,SCO,"MF,FW",30.0,1992.0,32,14,1408,15.6,2,2,23,6,26.1,1.47,0.38,0.09,0.33,17.9,0,0,0,2.4,2.4,0.1,-0.4,-0.4,531,676,78.6,8041,2224,296,341,86.8,189,226,83.6,29,55,52.7,1.0,2.2,2.8,-1.2,18.0,47.0,32.0,7.0,75.0,634,40,4,3,3,37,14,2,0,2,0,2,24,50,3.2,39,1,0,6,4,0,2,0.13,1,0,0,0,1,0,32,21,15,13,4,14,39,35.9,25,18,0,18,10.0,42.0,9.0,1.0,864,21,133,403,341,37,864,52,22,42.3,21,40.4,539,3859,1910,61,45,10,28,28,596,88,6,0,0,17,20,1,0,0,0,83,6,8,42.9
ENG-Premier League,2223,Southampton,Theo Walcott,ENG,"FW,MF",33.0,1989.0,20,13,1129,12.5,2,2,20,7,35.0,1.59,0.56,0.1,0.29,16.9,0,0,0,2.2,2.2,0.11,-0.2,-0.2,180,262,68.7,2284,516,120,151,79.5,39,68,57.4,4,14,28.6,2.0,2.0,1.7,0.0,15.0,7.0,7.0,2.0,14.0,256,6,0,1,0,21,1,0,0,0,0,0,3,28,2.23,23,0,0,4,1,0,2,0.16,2,0,0,0,0,0,13,6,8,4,1,8,27,29.6,19,8,1,7,9.0,22.0,7.0,0.0,384,13,75,151,169,44,384,24,12,50.0,10,41.7,224,1384,749,21,12,10,24,12,256,62,1,0,0,7,10,15,0,0,1,53,9,8,52.9
ENG-Premier League,2223,Southampton,Valentino Livramento,ENG,"DF,FW",19.0,2002.0,2,0,28,0.3,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,21,26,80.8,302,93,10,13,76.9,11,11,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,8,1,0,0,0,7,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,0,0,,0,0,0,0,2.0,4.0,3.0,0.0,37,5,19,16,3,0,37,3,2,66.7,0,0.0,10,48,17,0,0,0,1,0,16,0,0,0,0,0,2,0,0,0,0,4,0,1,0.0
ENG-Premier League,2223,Southampton,Yan Valery,TUN,DF,23.0,1999.0,1,1,45,0.5,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,15,23,65.2,213,39,9,10,90.0,4,6,66.7,1,5,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0.0,0.0,3.0,0.0,28,3,7,18,3,0,28,0,0,,0,,17,91,18,0,1,0,1,3,20,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
ENG-Premier League,2223,Tottenham,Arnaut Danjuma,NED,"FW,MF",25.0,1997.0,9,1,169,1.9,1,1,6,3,50.0,3.2,1.6,0.17,0.33,14.2,0,0,0,0.8,0.8,0.13,0.2,0.2,39,56,69.6,514,108,29,35,82.9,8,10,80.0,2,2,100.0,0.0,0.0,0.1,0.0,1.0,5.0,2.0,2.0,2.0,56,0,0,0,0,2,0,0,0,0,0,0,4,4,2.13,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,1,1,0,0,0,,0,1,0,1,0.0,2.0,0.0,0.0,72,1,5,35,32,8,72,6,3,50.0,3,50.0,44,233,128,5,2,2,1,3,58,19,0,0,0,0,1,1,0,0,0,1,1,2,33.3
ENG-Premier League,2223,Tottenham,Ben Davies,WAL,DF,29.0,1993.0,31,26,2288,25.4,2,2,14,5,35.7,0.55,0.2,0.14,0.4,16.7,0,0,0,1.0,1.0,0.07,1.0,1.0,1040,1281,81.2,17332,5962,500,559,89.4,445,514,86.6,69,136,50.7,2.0,2.5,1.5,-0.5,20.0,79.0,9.0,6.0,107.0,1190,87,27,1,8,35,60,0,0,0,0,4,22,37,1.46,33,1,0,3,0,0,7,0.28,5,0,0,2,0,0,28,11,13,13,2,14,26,53.8,12,17,8,9,18.0,46.0,72.0,0.0,1482,95,514,749,223,29,1482,15,5,33.3,7,46.7,835,4386,2692,39,33,4,11,5,1012,69,4,0,0,30,17,1,0,0,0,84,70,53,56.9
ENG-Premier League,2223,Tottenham,Bryan Gil,ESP,"MF,FW",21.0,2001.0,4,2,148,1.6,0,0,2,1,50.0,1.22,0.61,0.0,0.0,19.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,47,60,78.3,638,92,26,32,81.3,14,16,87.5,2,4,50.0,1.0,0.2,0.1,0.8,2.0,3.0,2.0,0.0,5.0,57,3,1,0,0,2,1,0,0,0,0,0,3,5,3.04,4,0,1,0,0,0,3,1.82,3,0,0,0,0,0,3,1,3,0,0,0,3,0.0,3,3,0,3,1.0,4.0,1.0,0.0,80,1,13,30,37,2,80,5,2,40.0,3,60.0,55,337,145,4,3,0,5,3,61,15,1,0,0,2,2,1,0,0,0,3,0,2,0.0
ENG-Premier League,2223,Tottenham,Clément Lenglet,FRA,DF,27.0,1995.0,26,24,2019,22.4,0,0,13,2,15.4,0.58,0.09,0.0,0.0,15.5,0,0,0,1.0,1.0,0.07,-1.0,-1.0,1270,1465,86.7,23668,8588,484,501,96.6,637,701,90.9,129,219,58.9,2.0,0.6,0.8,1.4,6.0,80.0,11.0,5.0,85.0,1431,29,22,5,20,16,6,0,0,0,0,5,11,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0,38,23,18,15,5,16,34,47.1,18,26,11,15,18.0,56.0,68.0,2.0,1666,178,805,761,107,17,1666,12,7,58.3,4,33.3,1142,5666,3561,33,27,1,12,8,1256,7,4,0,0,23,17,0,0,0,0,119,43,28,60.6
ENG-Premier League,2223,Tottenham,Cristian Romero,ARG,DF,24.0,1998.0,27,26,2364,26.3,0,0,11,2,18.2,0.42,0.08,0.0,0.0,12.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5,1407,1606,87.6,25378,9085,562,618,90.9,698,746,93.6,119,176,67.6,1.0,1.2,1.0,-0.2,8.0,87.0,8.0,0.0,92.0,1523,80,60,4,20,0,19,0,0,0,0,3,24,24,0.91,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,68,36,42,24,2,29,46,63.0,17,40,18,22,44.0,112.0,102.0,3.0,1923,299,976,849,111,17,1923,22,13,59.1,8,36.4,1150,5216,2993,19,25,1,19,10,1226,9,11,1,1,42,12,0,1,1,0,173,57,26,68.7
ENG-Premier League,2223,Tottenham,Davinson Sánchez,COL,DF,26.0,1996.0,18,8,858,9.5,0,0,6,2,33.3,0.63,0.21,0.0,0.0,12.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,515,594,86.7,9178,2770,187,201,93.0,297,320,92.8,24,52,46.2,0.0,0.4,0.2,-0.4,2.0,35.0,1.0,1.0,35.0,583,10,7,0,1,2,3,0,0,0,0,1,10,5,0.53,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,24,11,17,6,1,14,20,70.0,6,16,10,6,12.0,36.0,41.0,0.0,719,99,364,310,46,10,719,6,2,33.3,3,50.0,406,1607,788,5,2,0,3,2,473,4,1,0,0,7,4,1,0,1,0,45,28,16,63.6
ENG-Premier League,2223,Tottenham,Dejan Kulusevski,SWE,"MF,FW",22.0,2000.0,30,23,2067,23.0,2,2,43,10,23.3,1.87,0.44,0.05,0.2,17.6,0,0,0,2.6,2.6,0.06,-0.6,-0.6,582,746,78.0,8120,2005,355,410,86.6,179,226,79.2,25,51,49.0,7.0,4.7,4.8,2.3,47.0,14.0,38.0,11.0,67.0,684,61,1,5,3,62,7,23,6,3,0,1,26,97,4.22,71,5,15,5,0,1,11,0.48,9,1,1,0,0,0,38,15,23,7,8,16,44,36.4,28,19,0,19,13.0,51.0,7.0,0.0,1048,26,156,394,528,107,1048,110,50,45.5,52,47.3,675,4897,2507,87,46,48,78,52,711,195,2,0,0,36,25,3,0,1,0,145,3,7,30.0
ENG-Premier League,2223,Tottenham,Djed Spence,ENG,"FW,DF",21.0,2000.0,4,0,7,0.1,0,0,1,0,0.0,12.86,0.0,0.0,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,5,9,55.6,60,4,4,5,80.0,1,1,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,12,0,3,1,8,2,12,1,0,0.0,0,0.0,8,92,66,2,1,1,0,2,10,2,0,0,0,0,0,0,0,0,0,1,1,0,100.0
ENG-Premier League,2223,Tottenham,Emerson,BRA,DF,23.0,1999.0,26,20,1735,19.3,2,2,17,6,35.3,0.88,0.31,0.12,0.33,16.6,0,0,0,1.7,1.7,0.1,0.3,0.3,848,1060,80.0,13378,3797,437,482,90.7,330,392,84.2,53,93,57.0,1.0,0.6,1.0,0.4,9.0,58.0,17.0,3.0,80.0,884,170,23,2,6,46,146,1,0,0,0,6,37,36,1.87,32,0,0,1,2,1,2,0.1,2,0,0,0,0,0,54,33,38,12,4,27,40,67.5,13,17,3,14,18.0,72.0,75.0,0.0,1323,101,481,505,346,46,1323,31,15,48.4,9,29.0,672,3662,2047,47,32,6,22,19,775,103,2,1,0,21,33,0,0,0,0,102,28,27,50.9
ENG-Premier League,2223,Tottenham,Eric Dier,ENG,DF,28.0,1994.0,33,31,2818,31.3,2,2,17,4,23.5,0.54,0.13,0.12,0.5,11.8,2,0,0,1.6,1.6,0.1,0.4,0.4,1708,2001,85.4,32594,12717,636,688,92.4,866,934,92.7,179,317,56.5,1.0,1.2,0.6,-0.2,7.0,76.0,8.0,3.0,87.0,1929,68,58,2,17,11,8,0,0,0,0,4,15,29,0.93,24,1,0,4,0,0,2,0.06,1,0,0,1,0,0,30,19,16,12,2,9,19,47.4,10,41,24,17,35.0,65.0,112.0,2.0,2274,370,1333,866,84,25,2274,6,3,50.0,2,33.3,1368,6183,2851,9,9,1,10,3,1600,14,3,0,0,25,10,1,0,0,0,140,80,35,69.6
ENG-Premier League,2223,Tottenham,Fraser Forster,ENG,GK,34.0,1988.0,14,13,1215,13.5,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,266,363,73.3,6319,4013,79,79,100.0,125,127,98.4,61,154,39.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,241,121,28,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,1,0.0,1.0,3.0,1.0,395,352,392,3,0,0,395,0,0,,0,,203,1098,616,0,0,0,1,0,148,0,1,0,0,0,2,0,0,0,0,15,2,0,100.0
